Id,Спальни,Ванные комнаты,Этажи,Площадь дома,Площадь земли,Площадь подвалов,Площадь домов соседей,Площадь земли соседей,Вид,Состояние,Качество,Год постройки,Год ремонта,Дата продажи,Цена продажи
2540,3,2.0,3.0,123,121,0,128,121,0.0,3.0,fair,1995.0,0,08.2014,433.0
3140,3,1.75,1.0,104,971,0,116,971,0.0,3.0,fair,1973.0,0,03.2015,221.0
21476,3,2.5,2.0,118,99,20,117,99,0.0,3.0,fair,2008.0,0,03.2015,536.0
4469,3,2.0,1.0,146,585,70,140,585,,,,1953.0,2005,11.2014,579.0
8824,3,2.5,2.0,242,694,0,247,694,0.0,3.0,fair,1988.0,0,06.2014,707.0
16443,2,1.0,1.5,146,465,0,164,465,3.0,4.0,fair,,0,04.2015,991.0
9880,2,1.0,1.0,81,398,0,163,398,2.0,4.0,fair,1921.0,0,03.2015,623.0
12035,2,1.75,1.0,144,395,67,178,395,3.0,3.0,fair,1953.0,0,11.2014,514.0
17005,4,2.5,2.0,267,1175,0,238,1175,0.0,4.0,fair,1986.0,0,06.2014,892.0
13213,4,3.0,1.5,258,465,99,107,465,0.0,5.0,fair,1919.0,0,10.2014,836.0
645,3,1.75,1.0,164,604,57,164,604,0.0,3.0,fair,1987.0,0,04.2015,297.0
10865,3,1.75,1.0,175,2819,0,210,2819,0.0,3.0,fair,1988.0,0,12.2014,384.0
16220,3,1.0,1.0,105,334,0,159,334,0.0,3.0,fair,1908.0,0,03.2015,323.0
15958,4,2.5,2.0,258,677,0,228,677,0.0,3.0,fair,1989.0,0,10.2014,592.0
5667,4,2.5,2.0,398,1189,82,327,1189,0.0,3.0,good,1999.0,0,04.2015,1486.0
16164,4,2.5,2.0,174,785,0,201,785,0.0,3.0,fair,1992.0,0,08.2014,389.0
6914,4,1.75,1.0,197,502,98,191,502,0.0,4.0,fair,1941.0,0,04.2015,879.0
13746,4,2.25,2.0,180,768,0,167,768,,,,1962.0,0,05.2015,656.0
13838,3,1.75,1.0,164,766,49,191,766,0.0,4.0,fair,1978.0,0,11.2014,346.0
6109,5,3.0,2.0,263,697,34,269,697,0.0,3.0,fair,1923.0,0,06.2014,1536.0
3350,4,1.0,1.0,166,780,49,137,780,0.0,4.0,fair,1954.0,0,09.2014,497.0
4438,3,1.0,2.0,121,334,0,233,334,,,,1900.0,0,04.2015,1014.0
16350,3,1.75,1.0,137,705,0,158,705,0.0,3.0,fair,1988.0,0,08.2014,557.0
18709,3,2.75,2.0,237,1037,0,95,1037,0.0,3.0,fair,1994.0,0,05.2014,532.0
2815,4,1.75,1.0,227,1096,95,232,1096,4.0,3.0,fair,1950.0,0,09.2014,1146.0
10816,5,2.75,2.0,270,1239,0,164,1239,0.0,4.0,fair,1940.0,1991,11.2014,749.0
11141,4,2.75,1.0,223,1851,100,229,1851,0.0,5.0,fair,1953.0,0,03.2015,486.0
301,3,2.5,2.0,227,709,0,233,709,0.0,3.0,fair,,0,08.2014,415.0
6059,3,1.0,1.0,88,873,0,117,873,0.0,4.0,fair,1954.0,0,06.2014,307.0
10069,3,3.5,2.0,195,1151,0,223,1151,,,,1980.0,0,05.2014,441.0
350,1,0.75,1.0,52,1126,0,121,1126,0.0,3.0,fair,,0,06.2014,370.0
13630,2,1.75,1.0,136,39619,46,168,39619,0.0,5.0,fair,1966.0,0,09.2014,483.0
3207,4,2.5,2.0,197,299,0,197,299,0.0,3.0,fair,2005.0,0,11.2014,789.0
7333,3,2.25,2.0,234,7284,0,138,7284,0.0,3.0,fair,1988.0,0,12.2014,557.0
10835,5,2.5,1.0,316,833,158,176,833,0.0,4.0,fair,1959.0,0,05.2014,574.0
13277,3,2.5,2.0,226,707,0,227,707,0.0,4.0,fair,1986.0,0,10.2014,476.0
11069,2,1.0,1.0,66,625,0,66,625,0.0,5.0,fair,1942.0,0,04.2015,370.0
14743,4,2.25,1.0,233,1816,65,228,1816,0.0,4.0,fair,1977.0,0,03.2015,728.0
1755,3,2.5,1.0,220,836,74,197,836,3.0,4.0,fair,1952.0,0,01.2015,675.0
9848,2,2.0,2.0,150,572,0,163,572,0.0,4.0,fair,1977.0,0,04.2015,557.0
7656,3,2.5,1.0,187,637,52,221,637,0.0,4.0,fair,1955.0,0,11.2014,1189.0
7359,5,2.75,2.0,299,758,0,267,758,0.0,3.0,fair,1999.0,0,09.2014,475.0
3783,4,2.5,1.0,193,915,78,176,915,0.0,3.0,fair,1984.0,0,03.2015,355.0
450,3,4.5,2.0,369,2315,66,242,2315,2.0,3.0,fair,1977.0,1999,05.2015,1796.0
19229,3,1.5,1.5,100,273,0,130,273,0.0,4.0,fair,1920.0,0,05.2014,489.0
19296,3,2.5,2.0,162,218,57,162,218,0.0,3.0,fair,,0,10.2014,724.0
4539,3,3.5,2.0,314,10117,63,209,10117,0.0,3.0,fair,1999.0,0,06.2014,686.0
12217,4,3.5,2.0,346,771,78,193,771,,,,2008.0,0,03.2015,1796.0
9643,3,2.5,1.0,199,942,76,184,942,0.0,3.0,fair,1958.0,0,01.2015,681.0
11734,3,2.25,1.0,125,629,39,136,629,0.0,3.0,fair,1981.0,0,03.2015,303.0
4877,5,3.25,2.0,228,607,63,151,607,0.0,3.0,fair,1951.0,2014,12.2014,1051.0
8338,3,1.75,2.0,225,6085,0,276,6085,1.0,3.0,fair,1984.0,0,09.2014,619.0
20206,5,3.5,2.0,310,465,71,318,465,0.0,3.0,fair,,0,07.2014,733.0
20110,3,2.5,2.0,107,111,12,135,111,0.0,3.0,fair,2006.0,0,12.2014,540.0
8265,2,1.0,1.0,99,268,0,189,268,0.0,3.0,fair,1902.0,0,01.2015,433.0
19600,2,2.0,1.0,203,1721,56,230,1721,4.0,5.0,fair,1952.0,0,04.2015,1746.0
20015,3,2.25,3.0,125,120,0,137,120,0.0,3.0,fair,2010.0,0,05.2014,397.0
15671,3,2.25,2.0,157,1358,0,129,1358,,,,1979.0,0,12.2014,427.0
20223,3,2.5,2.0,272,562,0,256,562,0.0,3.0,fair,2008.0,0,05.2014,806.0
16335,4,3.5,2.0,325,885,0,244,885,0.0,3.0,fair,1999.0,0,09.2014,1672.0
15286,4,4.0,3.0,235,165,40,201,165,2.0,3.0,fair,2013.0,0,02.2015,1388.0
19848,5,4.5,2.0,426,1364,0,281,1364,0.0,3.0,fair,2009.0,0,05.2014,2118.0
19994,3,2.25,2.0,138,260,0,147,260,0.0,3.0,fair,2011.0,0,02.2015,322.0
1017,3,1.75,1.0,158,783,44,167,783,0.0,3.0,fair,1977.0,0,06.2014,588.0
292,4,2.5,2.0,201,885,0,212,885,0.0,3.0,fair,1992.0,0,10.2014,446.0
1226,3,1.5,1.0,111,1109,0,125,1109,0.0,4.0,fair,1968.0,0,04.2015,289.0
6191,4,2.25,1.0,255,1054,71,259,1054,2.0,5.0,fair,1953.0,0,05.2015,1287.0
10237,3,2.5,2.0,236,628,0,267,628,0.0,3.0,fair,1998.0,0,04.2015,910.0
19998,2,1.5,2.0,93,116,7,132,116,0.0,3.0,fair,2006.0,0,12.2014,467.0
10476,4,2.75,2.0,329,1256,0,329,1256,0.0,3.0,fair,1998.0,0,12.2014,1015.0
11107,4,3.0,1.0,180,759,0,122,759,0.0,4.0,fair,1948.0,0,07.2014,328.0
11150,3,1.0,1.0,97,892,0,127,892,0.0,3.0,fair,1978.0,0,12.2014,495.0
17696,3,2.0,1.0,219,1672,17,242,1672,0.0,4.0,fair,,0,02.2015,878.0
11603,3,2.5,2.0,233,511,0,166,511,2.0,3.0,fair,1995.0,0,05.2014,1015.0
11405,4,2.75,1.5,243,1280,84,328,1280,2.0,4.0,fair,1926.0,0,05.2014,1211.0
9311,3,1.75,1.0,128,777,0,128,777,0.0,3.0,fair,1967.0,0,09.2014,291.0
4046,3,2.0,2.0,129,558,0,117,558,0.0,3.0,fair,2005.0,0,11.2014,330.0
4854,3,1.75,1.0,108,651,0,155,651,0.0,4.0,fair,1992.0,0,09.2014,353.0
4054,3,2.25,1.5,192,1394,0,192,1394,0.0,3.0,fair,,2013,06.2014,693.0
2701,2,1.0,1.0,72,557,0,100,557,0.0,5.0,fair,1923.0,0,03.2015,272.0
6684,3,2.5,2.0,195,541,0,176,541,2.0,3.0,fair,1999.0,0,05.2014,625.0
19792,3,3.5,2.0,127,143,25,127,143,0.0,3.0,fair,2006.0,0,11.2014,477.0
18736,2,2.25,3.0,109,122,0,122,122,0.0,3.0,fair,2007.0,0,07.2014,634.0
6739,3,1.0,1.0,112,885,0,156,885,,,,1955.0,0,05.2014,371.0
16991,4,2.75,1.0,189,5220,45,233,5220,0.0,3.0,fair,1979.0,0,10.2014,545.0
8490,3,1.0,1.0,98,465,0,98,465,,,,1967.0,0,05.2014,247.0
14152,3,2.0,1.5,192,390,37,138,390,0.0,4.0,fair,1906.0,0,01.2015,820.0
4782,5,2.5,1.0,240,1045,109,208,1045,0.0,3.0,fair,1964.0,0,12.2014,322.0
1742,5,3.0,2.0,360,667,0,201,667,0.0,3.0,fair,2004.0,0,02.2015,551.0
7749,3,1.75,1.0,203,669,101,203,669,3.0,4.0,fair,1954.0,0,09.2014,584.0
19597,3,1.0,1.0,78,780,0,96,780,0.0,3.0,fair,1959.0,0,07.2014,232.0
16576,4,1.75,1.0,244,896,0,250,896,,,,1963.0,0,08.2014,1199.0
17283,2,1.0,1.0,112,712,29,124,712,0.0,3.0,fair,1950.0,0,02.2015,655.0
16374,5,3.5,2.0,247,648,63,206,648,0.0,3.0,fair,1996.0,0,10.2014,411.0
15766,4,2.5,2.0,177,843,0,167,843,0.0,3.0,fair,1988.0,0,04.2015,504.0
7583,4,1.75,1.0,139,1078,46,162,1078,0.0,4.0,fair,1955.0,0,05.2014,470.0
18324,4,2.5,2.0,266,1151,0,285,1151,0.0,3.0,fair,1999.0,0,05.2014,811.0
3337,3,2.5,2.0,228,656,0,182,656,0.0,3.0,fair,1993.0,0,12.2014,370.0
21188,3,3.0,2.5,207,131,35,207,131,0.0,3.0,fair,2014.0,0,04.2015,801.0
7951,4,1.75,1.0,211,2520,90,221,2520,0.0,5.0,fair,1957.0,0,09.2014,724.0
13368,3,2.5,3.0,137,108,0,137,108,0.0,3.0,fair,2006.0,0,10.2014,644.0
19139,4,1.5,1.5,294,1834,123,143,1834,0.0,4.0,fair,,0,03.2015,415.0
18287,4,5.25,2.0,487,29814,0,179,29814,2.0,3.0,fair,2006.0,0,07.2014,2307.0
2820,3,1.0,1.0,85,616,0,88,616,0.0,4.0,fair,1912.0,0,05.2015,303.0
2961,3,1.0,2.0,123,337,0,154,337,0.0,3.0,fair,1900.0,0,06.2014,574.0
2030,4,2.5,2.0,197,5300,0,308,5300,0.0,3.0,fair,1989.0,0,08.2014,588.0
11494,3,1.75,1.0,178,372,79,212,372,0.0,3.0,fair,1950.0,0,09.2014,761.0
5753,2,2.25,2.0,114,119,25,105,119,0.0,3.0,fair,2012.0,0,05.2014,479.0
17553,4,2.5,2.0,242,1615,0,274,1615,0.0,3.0,fair,1996.0,0,05.2014,823.0
11176,3,1.0,1.0,99,941,0,143,941,0.0,3.0,fair,1961.0,0,07.2014,442.0
2521,3,2.5,2.0,145,390,0,145,390,0.0,3.0,fair,2003.0,0,06.2014,333.0
2238,2,1.0,1.0,78,473,0,148,473,0.0,3.0,fair,1925.0,0,11.2014,390.0
20333,3,2.5,2.0,208,418,0,187,418,0.0,3.0,fair,2014.0,0,07.2014,383.0
18718,4,3.0,1.0,292,842,93,256,842,0.0,3.0,fair,1989.0,0,08.2014,1172.0
21054,4,2.5,2.0,378,1610,0,165,1610,0.0,3.0,fair,2008.0,0,05.2015,631.0
2875,3,1.75,1.5,190,465,24,157,465,0.0,3.0,fair,1924.0,0,05.2015,743.0
10153,2,2.5,2.0,253,2486,0,174,2486,4.0,3.0,fair,1990.0,0,11.2014,1220.0
6548,3,2.5,2.0,130,189,0,139,189,0.0,3.0,fair,2003.0,0,07.2014,428.0
21050,5,6.0,2.0,661,3791,152,320,3791,4.0,3.0,good,2007.0,0,02.2015,1115.0
13640,3,1.0,2.0,121,760,0,104,760,0.0,3.0,fair,1947.0,0,04.2015,312.0
6551,3,2.0,1.0,173,3976,86,184,3976,0.0,4.0,fair,1983.0,0,09.2014,761.0
20064,3,2.5,2.0,199,266,17,212,266,,,,2005.0,0,03.2015,707.0
12519,3,1.5,2.0,161,3739,0,161,3739,0.0,4.0,fair,1983.0,0,06.2014,663.0
10132,4,2.0,2.0,347,3012,0,295,3012,0.0,3.0,fair,2000.0,0,05.2014,1065.0
18041,3,2.0,1.0,175,372,56,178,372,2.0,3.0,fair,1950.0,0,07.2014,774.0
2955,3,1.0,1.0,100,488,0,102,488,0.0,4.0,fair,1947.0,0,10.2014,408.0
10925,4,2.75,2.0,287,711,70,256,711,2.0,3.0,fair,1959.0,1989,09.2014,909.0
4045,4,1.5,1.5,166,379,0,159,379,0.0,5.0,fair,1928.0,0,04.2015,872.0
19881,4,2.75,2.0,330,609,0,292,609,0.0,3.0,fair,2013.0,0,01.2015,1180.0
15607,3,1.75,1.0,125,685,0,134,685,0.0,4.0,fair,1912.0,0,08.2014,235.0
1949,2,1.5,1.0,94,2461,0,105,2461,4.0,4.0,fair,1943.0,2002,04.2015,594.0
16549,5,2.5,2.0,223,418,0,175,418,,,,2004.0,0,03.2015,418.0
21227,4,3.5,2.0,387,420,62,326,420,,,,2007.0,0,07.2014,772.0
4526,3,1.5,1.0,141,840,0,303,840,0.0,4.0,fair,1954.0,0,07.2014,1003.0
9428,4,2.75,2.0,290,465,0,297,465,0.0,3.0,fair,2010.0,0,12.2014,991.0
4719,3,1.0,1.0,98,557,0,115,557,0.0,3.0,fair,1954.0,0,03.2015,520.0
20561,4,2.5,2.0,252,1167,0,267,1167,0.0,3.0,fair,2014.0,0,11.2014,601.0
6409,3,2.0,1.0,238,632,110,165,632,,,,1952.0,0,04.2015,861.0
11319,4,2.5,2.0,228,2516,0,244,2516,0.0,3.0,fair,1985.0,0,04.2015,903.0
12820,4,2.25,1.0,282,1130,141,238,1130,0.0,4.0,fair,1963.0,0,02.2015,741.0
6108,2,1.0,1.0,78,359,0,129,359,0.0,4.0,fair,1909.0,0,10.2014,447.0
6580,5,1.5,1.5,203,397,78,142,397,,,,1924.0,0,09.2014,582.0
13741,3,1.75,1.0,327,1147,185,199,1147,,,,1960.0,0,12.2014,960.0
6531,4,2.5,1.0,173,754,37,190,754,,,,1966.0,0,07.2014,724.0
2184,4,2.5,2.0,223,675,0,200,675,0.0,3.0,fair,1993.0,0,03.2015,412.0
17070,3,1.75,1.0,118,559,22,151,559,0.0,4.0,fair,,0,04.2015,503.0
20964,4,2.75,2.0,259,621,0,259,621,0.0,3.0,fair,2014.0,0,08.2014,660.0
21278,4,2.75,2.0,230,372,0,230,372,0.0,3.0,fair,2014.0,0,10.2014,416.0
17825,3,2.75,1.0,126,50383,20,158,50383,2.0,4.0,fair,1955.0,0,02.2015,526.0
3376,3,1.75,1.0,191,1167,66,172,1167,0.0,4.0,fair,1984.0,0,05.2014,774.0
13158,3,1.75,1.0,134,747,45,139,747,0.0,3.0,fair,1951.0,0,05.2014,390.0
5288,4,1.0,1.5,112,557,0,137,557,2.0,3.0,fair,1943.0,0,08.2014,345.0
13842,3,2.0,1.5,239,936,0,247,936,0.0,3.0,fair,1965.0,0,04.2015,830.0
7176,4,1.75,1.0,199,660,99,181,660,,,,1948.0,0,07.2014,700.0
8632,2,2.0,1.0,154,483,50,117,483,0.0,5.0,fair,1906.0,0,12.2014,744.0
8330,2,1.0,1.0,72,625,0,104,625,0.0,4.0,fair,1943.0,0,05.2015,390.0
3752,4,2.25,2.0,192,1884,0,203,1884,,,,1968.0,0,03.2015,613.0
936,4,2.5,2.0,259,432,0,262,432,0.0,3.0,fair,2004.0,0,02.2015,468.0
9876,3,1.75,1.0,146,1424,46,116,1424,0.0,3.0,fair,1956.0,0,06.2014,204.0
16428,3,1.75,1.0,171,474,74,124,474,0.0,5.0,fair,1952.0,0,06.2014,510.0
13904,2,2.0,1.0,173,1009,56,116,1009,0.0,3.0,fair,1952.0,0,06.2014,328.0
21088,4,2.5,2.0,316,1334,52,316,1334,0.0,3.0,fair,2014.0,0,05.2015,617.0
112,3,1.75,1.0,143,1171,35,143,1171,0.0,4.0,fair,1980.0,0,09.2014,337.0
17584,2,1.0,1.0,98,535,0,136,535,0.0,4.0,fair,1917.0,0,04.2015,489.0
3114,3,2.5,2.0,155,400,0,155,400,0.0,3.0,fair,2001.0,0,08.2014,599.0
11072,3,2.5,2.0,219,814,0,219,814,0.0,3.0,fair,1991.0,0,02.2015,359.0
9769,4,2.75,2.0,352,991,0,348,991,0.0,3.0,fair,,0,06.2014,1084.0
21581,3,3.0,2.0,258,557,0,265,557,0.0,3.0,fair,2013.0,0,05.2015,774.0
183,2,1.5,2.0,98,318,0,98,318,0.0,3.0,fair,1996.0,0,07.2014,202.0
20681,5,3.75,2.0,283,834,0,255,834,0.0,3.0,fair,2014.0,0,04.2015,1127.0
10136,2,1.0,1.0,99,755,0,126,755,0.0,3.0,fair,1942.0,0,03.2015,625.0
7153,4,3.0,2.0,208,518,38,142,518,0.0,5.0,fair,1949.0,0,09.2014,656.0
8535,3,2.5,2.0,277,682,0,280,682,0.0,3.0,fair,2006.0,0,12.2014,594.0
20826,3,2.75,2.0,316,669,86,147,669,2.0,3.0,fair,2009.0,0,06.2014,656.0
1341,5,2.75,2.0,282,953,0,266,953,0.0,3.0,fair,1993.0,0,06.2014,1189.0
8033,3,1.0,1.0,102,806,0,102,806,0.0,3.0,fair,1962.0,0,03.2015,227.0
2940,4,2.5,1.0,202,892,66,180,892,0.0,3.0,fair,1980.0,0,06.2014,681.0
14185,3,4.0,2.0,390,2798,56,256,2798,2.0,4.0,good,1933.0,0,03.2015,2756.0
13376,3,2.25,1.5,274,7325,0,360,7325,0.0,3.0,fair,2006.0,0,05.2014,940.0
15828,4,5.0,1.0,493,1571,206,485,1571,4.0,3.0,good,1992.0,0,05.2015,3072.0
19975,3,1.5,2.0,129,175,0,138,175,,,,2014.0,0,12.2014,216.0
719,3,2.0,1.0,121,896,0,133,896,,,,1994.0,0,04.2015,330.0
8147,2,2.0,2.0,194,557,0,149,557,1.0,3.0,fair,1918.0,1985,09.2014,591.0
10206,4,2.0,1.0,208,419,84,179,419,2.0,4.0,fair,1926.0,0,04.2015,577.0
9155,3,2.5,2.0,301,10068,0,194,10068,0.0,4.0,fair,1991.0,0,05.2014,806.0
1884,3,1.0,1.0,116,670,0,94,670,0.0,4.0,fair,1968.0,0,03.2015,185.0
12684,3,2.0,1.0,151,780,41,197,780,0.0,3.0,fair,1968.0,0,07.2014,617.0
18267,4,2.5,1.0,189,1057,65,139,1057,0.0,3.0,fair,,0,12.2014,477.0
14045,2,2.25,2.0,86,69,28,87,69,0.0,3.0,fair,2007.0,0,06.2014,439.0
2932,2,1.0,1.0,78,489,0,85,489,,,,1969.0,0,05.2015,258.0
2717,3,2.75,2.0,285,998,59,324,998,0.0,3.0,fair,1987.0,0,04.2015,1239.0
17804,1,1.5,1.5,177,3772,42,271,3772,0.0,5.0,fair,1977.0,0,10.2014,681.0
4090,2,2.0,2.0,143,677,0,143,677,,,,1948.0,1983,11.2014,573.0
8273,3,2.5,1.0,131,249,55,131,249,0.0,3.0,fair,1985.0,0,03.2015,677.0
4559,2,1.5,1.5,251,671,97,276,671,4.0,3.0,fair,1910.0,2008,03.2015,1561.0
19822,3,3.25,2.0,127,85,25,127,85,0.0,3.0,fair,2006.0,0,11.2014,480.0
18325,3,2.0,1.0,138,706,0,145,706,0.0,3.0,fair,1990.0,0,03.2015,315.0
8855,3,2.0,1.0,218,19425,0,214,19425,0.0,3.0,fair,1993.0,0,09.2014,667.0
13631,3,2.0,1.0,122,785,0,122,785,0.0,3.0,fair,1994.0,0,02.2015,315.0
345,4,1.0,1.0,93,663,0,95,663,0.0,3.0,fair,1943.0,0,07.2014,204.0
20507,3,2.5,2.0,149,448,0,187,448,0.0,3.0,fair,2012.0,0,03.2015,346.0
16327,4,3.5,1.0,254,521,99,160,521,0.0,5.0,fair,1948.0,0,02.2015,1276.0
9129,5,2.5,2.0,217,557,0,218,557,,,,1922.0,0,06.2014,1344.0
6764,3,1.0,1.0,80,482,0,104,482,0.0,4.0,fair,1968.0,0,04.2015,245.0
6453,4,2.5,2.0,320,5220,0,293,5220,0.0,3.0,fair,1994.0,0,04.2015,972.0
15581,4,1.75,2.0,168,906,0,146,906,0.0,4.0,fair,1977.0,0,08.2014,495.0
8967,3,2.0,1.0,148,483,25,151,483,0.0,3.0,fair,1939.0,0,03.2015,892.0
8351,4,3.25,1.0,184,928,59,184,928,0.0,3.0,fair,,0,01.2015,631.0
11828,4,2.25,1.0,166,922,58,185,922,0.0,4.0,fair,1969.0,0,09.2014,408.0
5317,2,1.0,1.0,67,383,0,87,383,0.0,5.0,fair,1915.0,0,11.2014,185.0
12878,3,1.0,1.0,100,763,0,172,763,0.0,3.0,fair,1944.0,0,11.2014,351.0
5158,3,1.0,1.0,118,397,0,122,397,,,,,0,03.2015,588.0
6425,5,1.75,1.0,207,702,93,128,702,0.0,3.0,fair,1959.0,0,03.2015,464.0
723,3,2.5,2.0,199,257,34,233,257,0.0,3.0,fair,2007.0,0,04.2015,788.0
1224,4,2.5,2.0,262,574,72,129,574,0.0,3.0,fair,2013.0,0,06.2014,910.0
20984,6,5.0,2.0,254,711,0,286,711,,,,2009.0,0,10.2014,424.0
6595,3,2.5,2.0,209,893,0,188,893,0.0,3.0,fair,1994.0,0,01.2015,551.0
10143,3,2.0,1.0,214,1247,81,199,1247,0.0,3.0,fair,1955.0,0,07.2014,755.0
4326,3,2.25,2.0,197,316,0,225,316,0.0,3.0,fair,2002.0,0,02.2015,358.0
3518,4,1.75,1.0,237,834,116,206,834,0.0,5.0,fair,1978.0,0,07.2014,407.0
4757,3,1.5,2.0,230,920,33,266,920,3.0,3.0,fair,1940.0,0,02.2015,1815.0
15275,4,2.5,2.0,172,762,0,172,762,0.0,3.0,fair,1993.0,0,07.2014,365.0
18870,3,2.5,2.0,270,1595,0,270,1595,0.0,3.0,fair,1989.0,0,05.2014,557.0
18578,2,1.0,1.0,75,379,0,130,379,0.0,4.0,fair,1941.0,0,07.2014,402.0
21047,4,2.0,3.0,129,69,0,129,69,0.0,3.0,fair,2008.0,0,02.2015,374.0
13446,3,2.25,2.0,157,680,0,141,680,0.0,3.0,fair,1987.0,0,01.2015,362.0
11628,2,1.0,1.0,69,593,0,167,593,0.0,3.0,fair,,0,09.2014,504.0
15877,4,1.0,1.0,153,906,0,153,906,,,,1964.0,0,11.2014,350.0
21380,4,2.5,2.0,246,520,0,246,520,,,,2014.0,0,06.2014,672.0
4690,4,2.5,2.0,165,387,0,170,387,0.0,3.0,fair,1994.0,0,06.2014,669.0
17398,3,2.25,1.0,153,719,33,153,719,0.0,3.0,fair,1986.0,0,10.2014,278.0
14449,4,1.0,1.0,94,698,0,124,698,0.0,4.0,fair,1955.0,0,01.2015,307.0
1070,5,2.5,1.0,232,859,111,194,859,0.0,3.0,fair,1966.0,0,04.2015,582.0
4660,3,2.25,2.0,221,557,68,186,557,0.0,5.0,fair,,0,03.2015,1097.0
2237,3,2.0,1.0,189,1591,13,174,1591,2.0,4.0,fair,1966.0,0,08.2014,366.0
19799,4,2.5,2.0,238,580,0,238,580,0.0,3.0,fair,2007.0,0,11.2014,477.0
3528,3,2.0,1.0,111,564,0,133,564,0.0,3.0,fair,1968.0,0,08.2014,275.0
9443,2,2.5,3.0,186,232,18,183,232,1.0,3.0,fair,1994.0,0,03.2015,734.0
17930,3,2.0,1.0,192,892,45,279,892,1.0,3.0,fair,1946.0,0,08.2014,1672.0
96,3,1.75,1.0,182,1457,0,163,1457,0.0,3.0,fair,1967.0,0,03.2015,306.0
7256,3,1.75,1.0,169,511,19,216,511,0.0,4.0,fair,1957.0,0,06.2014,817.0
277,4,2.75,2.0,355,2443,90,173,2443,0.0,3.0,fair,2014.0,0,11.2014,954.0
18866,5,2.25,1.0,250,1003,62,314,1003,3.0,4.0,fair,1956.0,0,03.2015,1609.0
16089,4,2.75,1.0,225,660,70,151,660,0.0,5.0,fair,1946.0,0,09.2014,823.0
5583,3,1.5,1.0,143,1102,0,144,1102,0.0,4.0,fair,,0,02.2015,442.0
1357,4,2.5,2.0,262,772,0,262,772,,,,1990.0,0,09.2014,854.0
19345,3,2.5,2.0,276,892,0,276,892,0.0,3.0,fair,1994.0,0,08.2014,1015.0
8030,5,4.5,2.0,355,534,92,163,534,3.0,3.0,fair,2000.0,0,04.2015,1139.0
2487,2,2.0,1.0,125,238,0,166,238,,,,1976.0,0,05.2014,415.0
20364,3,2.25,2.0,133,218,0,118,218,0.0,3.0,fair,2012.0,0,05.2015,543.0
21098,3,3.25,2.0,160,87,64,160,87,0.0,3.0,fair,2004.0,0,10.2014,804.0
3702,4,1.75,2.0,193,763,0,144,763,0.0,4.0,fair,1948.0,0,10.2014,477.0
10560,4,2.5,2.0,191,521,0,191,521,0.0,3.0,fair,2002.0,0,08.2014,426.0
238,3,3.5,2.0,356,20558,28,271,20558,0.0,3.0,fair,1993.0,0,07.2014,991.0
17511,4,2.0,1.5,235,525,58,122,525,0.0,4.0,fair,1910.0,0,07.2014,782.0
20174,4,3.75,2.0,381,5706,0,187,5706,0.0,3.0,fair,2014.0,0,08.2014,1672.0
9339,2,1.5,1.0,109,488,0,109,488,,,,1941.0,0,01.2015,415.0
19396,4,1.75,1.0,184,543,56,168,543,1.0,4.0,fair,1960.0,0,05.2015,898.0
14647,5,3.5,2.0,342,806,0,188,806,0.0,3.0,fair,2003.0,0,04.2015,1707.0
2922,3,2.5,2.0,177,459,0,177,459,0.0,3.0,fair,1999.0,0,05.2015,706.0
14294,3,2.5,1.0,241,1763,0,289,1763,0.0,4.0,fair,1976.0,0,06.2014,491.0
1888,3,2.5,2.0,204,1022,0,204,1022,2.0,3.0,fair,1978.0,0,07.2014,718.0
4266,3,3.0,2.0,306,7476,89,170,7476,2.0,4.0,fair,1975.0,0,07.2014,696.0
5405,4,3.5,2.0,253,630,58,212,630,0.0,3.0,fair,1999.0,0,07.2014,452.0
1007,4,2.5,2.0,242,659,0,242,659,0.0,3.0,fair,1987.0,0,06.2014,402.0
18127,2,2.5,1.0,202,627,0,200,627,0.0,3.0,fair,2012.0,0,08.2014,947.0
13790,4,1.75,1.0,130,2369,0,202,2369,0.0,4.0,fair,1964.0,0,10.2014,270.0
20336,3,2.5,2.0,191,475,0,246,475,,,,2014.0,0,07.2014,441.0
7597,3,1.75,1.0,179,784,0,166,784,0.0,4.0,fair,1953.0,0,01.2015,1022.0
21595,2,2.25,3.0,142,91,5,142,91,0.0,3.0,fair,2006.0,0,10.2014,644.0
212,4,2.5,1.0,208,1118,0,234,1118,0.0,3.0,fair,1983.0,0,05.2014,734.0
4984,4,2.5,2.0,245,1098,0,223,1098,0.0,3.0,fair,,0,05.2015,706.0
16162,3,1.0,1.0,145,765,0,179,765,0.0,3.0,fair,1952.0,0,10.2014,1133.0
19821,4,2.5,2.0,226,465,0,226,465,0.0,3.0,fair,,0,05.2014,594.0
3830,4,1.75,1.0,152,1260,48,137,1260,0.0,4.0,fair,1977.0,0,02.2015,513.0
14712,4,1.0,1.0,136,557,68,111,557,0.0,4.0,fair,1941.0,0,07.2014,297.0
4677,3,1.0,1.5,96,380,0,134,380,0.0,3.0,fair,1927.0,0,05.2015,706.0
9067,4,3.5,2.0,350,4411,0,314,4411,,,,2003.0,0,09.2014,823.0
15250,3,1.5,1.0,104,641,0,121,641,0.0,5.0,fair,1956.0,0,06.2014,544.0
15469,2,1.0,1.0,131,650,0,143,650,,,,1968.0,0,04.2015,415.0
